user_id,date,playtime,stages_cleared,gacha_pulls,pvp_battles,guild_activities
U000009,12/24,56,35,3,9,3
U000009,12/25,60,11,7,3,1
U000009,12/26,100,31,6,7,4
U000009,12/27,197,23,7,14,1
U000009,12/28,166,25,4,5,3
U000009,12/29,192,13,4,6,1
U000009,12/30,94,39,1,7,2
U000009,12/31,236,7,0,10,3
U000009,01/01,158,35,0,2,3
U000009,01/02,224,24,5,8,0
U000009,01/03,70,39,1,4,3
U000009,01/04,118,15,3,9,3
U000009,01/05,182,34,9,1,3
U000009,01/06,39,10,3,10,4
U000009,01/07,236,32,3,8,0
U000009,01/08,216,29,6,3,2
U000009,01/09,37,16,0,11,4
U000009,01/10,128,33,5,13,1
U000009,01/11,165,24,7,12,1
U000009,01/12,138,19,2,14,1
U000009,01/13,162,14,2,6,2
U000009,01/14,113,19,1,8,0
U000009,01/15,85,28,9,2,0
U000009,01/16,190,6,3,0,1
U000009,01/17,129,7,1,12,2
U000009,01/18,44,39,4,8,0
U000009,01/19,102,33,5,0,0
U000009,01/20,97,17,8,3,3
U000009,01/21,100,12,3,8,0
U000009,01/22,222,14,9,4,1
U000009,01/23,116,35,2,14,1
U000009,01/24,103,18,1,8,0
U000009,01/25,36,35,5,7,4
U000009,01/26,176,36,5,6,3
U000009,01/27,163,7,1,8,1
U000009,01/28,208,13,2,10,2
U000009,01/29,226,18,2,1,0
U000010,11/01,84,15,8,9,0
U000010,11/02,201,26,7,2,0
U000010,11/03,238,10,6,9,2
U000010,11/04,72,22,4,12,2
U000010,11/05,192,31,3,14,4
U000010,11/06,101,32,8,4,3
U000010,11/07,171,39,4,10,2
U000010,11/08,64,5,5,2,4
U000010,11/09,192,7,3,0,0
U000010,11/10,207,38,9,13,1
U000010,11/11,119,5,2,13,3
U000010,11/12,56,5,5,7,1
U000010,11/13,70,8,3,5,0
U000010,11/14,153,31,6,2,0
U000010,11/15,104,38,3,11,3
U000010,11/16,194,26,5,11,2
U000010,11/17,63,6,3,10,4
U000010,11/18,163,20,1,3,4
U000010,11/19,185,23,6,3,3
U000010,11/20,162,13,1,12,0
U000010,11/21,132,7,4,10,0
U000010,11/22,76,37,9,14,1
U000010,11/23,226,10,3,10,0
U000010,11/24,236,5,0,4,4
U000010,11/25,223,29,0,5,4
U000010,11/26,99,36,2,9,2
U000010,11/27,131,30,0,8,3
U000010,11/28,32,26,7,6,4
U000010,11/29,206,5,7,1,3
U000010,11/30,90,27,6,9,3
U000010,12/01,57,37,8,12,0
U000010,12/02,37,19,5,1,4
U000010,12/03,158,13,4,1,3
U000010,12/04,125,30,2,5,0
U000010,12/05,169,39,1,2,0
U000010,12/06,72,24,9,10,2
U000010,12/07,108,21,2,14,4
U000010,12/08,150,13,3,5,0
U000010,12/09,122,26,8,8,1
U000010,12/10,132,38,9,7,2
U000010,12/11,197,30,2,4,4
U000010,12/12,138,36,8,13,2
U000010,12/13,175,28,9,13,1
U000010,12/14,199,11,7,5,1
U000010,12/15,116,30,1,5,2
U000010,12/16,40,33,8,5,2
U000010,12/17,204,13,2,2,2
U000010,12/18,167,18,7,12,3
U000010,12/19,91,36,4,6,4
U000010,12/20,122,24,9,1,2
U000010,12/21,115,17,2,14,0
U000010,12/22,77,13,7,1,1
U000010,12/23,72,26,5,14,1
U000010,12/24,62,31,3,6,3
U000010,12/25,59,33,1,13,4
U000010,12/26,191,20,6,4,1
U000010,12/27,165,37,3,13,1
U000010,12/28,43,11,7,0,3
U000010,12/29,122,5,2,13,2
U000010,12/30,192,12,8,2,2
U000010,12/31,130,18,7,14,0
U000010,01/01,115,19,9,9,4
U000010,01/02,33,8,7,4,3
U000010,01/03,206,26,6,12,1
U000010,01/04,41,6,0,11,2
U000010,01/05,184,33,6,10,4
U000010,01/06,204,18,2,13,4
U000010,01/07,136,9,8,3,1
U000010,01/08,215,7,0,12,2
U000010,01/09,174,11,7,8,0
U000010,01/10,92,17,5,0,0
U000010,01/11,190,22,2,6,0
U000010,01/12,219,16,4,2,4
U000010,01/13,94,32,2,14,1
U000010,01/14,174,23,7,4,2
U000010,01/15,52,11,0,13,0
U000010,01/16,169,6,2,1,3
U000010,01/17,230,21,0,4,3
U000010,01/18,43,21,0,0,3
U000010,01/19,164,6,0,9,1
U000010,01/20,169,9,1,9,2
U000010,01/21,130,11,4,8,0
U000010,01/22,98,25,0,6,3
U000010,01/23,238,20,1,9,3
U000010,01/24,54,17,7,1,4
U000010,01/25,89,32,1,12,0
U000010,01/26,76,30,2,5,1
U000010,01/27,179,5,5,10,0
U000010,01/28,213,8,3,9,3
U000010,01/29,84,5,5,3,3
U000011,11/01,152,18,2,0,2
U000011,11/02,184,26,8,0,1
U000011,11/03,196,32,8,8,4
U000011,11/04,166,25,7,0,0
U000011,11/05,61,28,7,0,4
U000011,11/06,40,17,5,6,4
U000011,11/07,97,21,5,2,3
U000011,11/08,91,8,1,1,4
U000011,11/09,97,17,5,13,0
U000011,11/10,175,8,6,7,3
U000011,11/11,194,18,9,6,2
U000011,11/12,71,38,1,0,0
U000011,11/13,73,20,5,14,2
U000011,11/14,203,34,2,0,1
U000011,11/15,193,15,2,13,0
U000011,11/16,182,36,1,9,1
U000011,11/17,209,37,4,5,0
U000011,11/18,198,9,8,10,3
U000011,11/19,202,39,4,0,1
U000011,11/20,132,34,3,0,1
U000011,11/21,237,14,2,5,3
U000011,11/22,199,6,6,3,2
U000011,11/23,33,17,2,10,2
U000011,11/24,161,13,8,14,4
U000011,11/25,203,25,6,9,2
U000011,11/26,76,17,9,12,0
U000011,11/27,69,7,6,7,0
U000011,11/28,70,20,1,7,4
U000011,11/29,69,10,2,9,1
U000011,11/30,164,9,9,8,1
U000011,12/01,52,6,7,11,4
U000011,12/02,145,33,6,4,0
U000011,12/03,202,7,5,7,3
U000011,12/04,31,22,9,14,4
U000011,12/05,196,9,8,4,2
U000011,12/06,230,35,4,8,2
U000011,12/07,67,28,1,0,0
U000011,12/08,238,39,3,0,0
U000011,12/09,102,11,6,4,3
U000011,12/10,118,15,6,1,2
U000011,12/11,42,12,7,7,0
U000011,12/12,92,8,3,3,0
U000011,12/13,35,10,7,2,2
U000011,12/14,109,19,6,6,3
U000011,12/15,144,28,3,6,4
U000011,12/16,102,38,5,5,1
U000011,12/17,148,18,2,6,0
U000011,12/18,117,9,9,1,2
U000011,12/19,48,29,4,11,4
U000011,12/20,225,37,7,12,2
U000011,12/21,78,32,4,13,1
U000011,12/22,69,30,6,4,3
U000011,12/23,195,11,1,14,3
U000011,12/24,95,11,6,8,2
U000011,12/25,146,7,3,5,2
U000011,12/26,137,30,6,11,4
U000011,12/27,32,5,2,10,1
U000011,12/28,100,5,2,12,4
U000011,12/29,231,21,4,6,4
U000011,12/30,32,39,3,0,0
U000011,12/31,224,17,3,1,1
U000011,01/01,200,18,8,8,1
U000011,01/02,134,28,5,12,3
U000011,01/03,173,33,2,8,3
U000011,01/04,31,32,5,13,0
U000011,01/05,220,25,5,9,3
U000011,01/06,186,16,4,5,2
U000011,01/07,97,36,8,10,1
U000011,01/08,103,33,7,11,4
U000011,01/09,189,30,1,12,0
U000011,01/10,189,23,2,8,4
U000011,01/11,116,13,5,6,3
U000011,01/12,216,28,5,1,3
U000011,01/13,93,12,2,2,4
U000011,01/14,200,21,4,1,0
U000011,01/15,175,31,5,9,0
U000011,01/16,147,8,2,14,4
U000011,01/17,226,22,1,4,0
U000011,01/18,39,27,3,11,1
U000011,01/19,123,7,4,14,2
U000011,01/20,85,20,1,2,0
U000011,01/21,43,15,6,14,3
U000011,01/22,177,29,5,7,2
U000011,01/23,178,9,7,13,4
U000011,01/24,132,9,4,2,1
U000011,01/25,129,29,2,1,0
U000011,01/26,67,37,6,12,0
U000011,01/27,95,7,4,9,3
U000011,01/28,193,11,2,7,4
U000011,01/29,30,34,1,10,1
U000012,11/01,88,27,2,8,3
U000012,11/02,130,16,4,0,3
U000012,11/03,108,23,7,8,2
U000012,11/04,232,35,5,4,0
U000012,11/05,167,32,7,3,1
U000012,11/06,66,36,8,9,3
U000012,11/07,140,29,1,3,3
U000012,11/08,154,38,7,14,1
U000012,11/09,166,8,5,9,0
U000012,11/10,139,15,8,7,1
U000012,11/11,34,21,8,1,1
U000012,11/12,168,35,4,14,1
U000012,11/13,37,8,6,8,0
U000012,11/14,193,34,9,8,4
U000012,11/15,134,5,0,6,3
U000012,11/16,105,27,0,7,4
U000012,11/17,86,37,5,7,4
U000012,11/18,227,19,5,11,3
U000012,11/19,89,12,4,14,0
U000012,11/20,74,35,9,12,4
U000012,11/21,96,30,5,2,0
U000012,11/22,181,16,7,8,2
U000012,11/23,36,15,1,5,4
U000012,11/24,195,8,4,11,1
U000012,11/25,127,35,8,9,4
U000012,11/26,45,35,7,5,1
U000012,11/27,124,6,4,4,0
U000012,11/28,227,32,6,6,4
U000012,11/29,111,28,0,10,4
U000012,11/30,187,14,6,3,2
U000012,12/01,194,17,1,0,3
U000012,12/02,94,39,0,14,1
U000012,12/03,134,31,9,3,3
U000012,12/04,60,8,6,13,1
U000012,12/05,107,37,9,0,2
U000012,12/06,202,24,3,5,3
U000012,12/07,199,38,7,4,4
U000012,12/08,237,8,6,8,2
U000012,12/09,125,19,3,8,2
U000012,12/10,90,25,5,0,2
U000012,12/11,46,10,5,12,4
U000012,12/12,139,29,2,2,1
U000012,12/13,33,14,1,11,1
U000012,12/14,150,22,0,11,0
U000012,12/15,234,25,0,8,4
U000012,12/16,164,7,6,14,2
U000012,12/17,128,15,9,4,2
U000012,12/18,212,23,7,0,3
U000012,12/19,64,36,6,4,2
U000012,12/20,32,10,3,11,2
U000012,12/21,189,29,8,6,1
U000012,12/22,164,13,4,5,0
U000012,12/23,32,18,5,5,0
U000012,12/24,59,6,3,7,3
U000012,12/25,98,28,7,4,1
U000012,12/26,30,35,4,9,4
U000012,12/27,192,19,3,3,4
U000012,12/28,116,6,7,9,2
U000012,12/29,105,22,0,2,2
U000012,12/30,198,29,6,3,3
U000012,12/31,211,20,0,14,4
U000012,01/01,156,34,4,13,3
U000012,01/02,95,33,2,12,1
U000012,01/03,219,32,5,0,1
U000012,01/04,38,30,9,12,2
U000012,01/05,184,7,4,13,4
U000012,01/06,36,39,2,1,0
U000012,01/07,153,22,8,2,3
U000012,01/08,56,34,9,4,0
U000012,01/09,198,38,1,11,4
U000012,01/10,151,35,7,0,1
U000012,01/11,210,31,5,8,1
U000012,01/12,188,6,7,14,1
U000012,01/13,206,37,5,2,1
U000012,01/14,61,34,9,3,1
U000012,01/15,65,15,1,5,4
U000012,01/16,111,35,7,7,0
U000012,01/17,154,11,3,14,3
U000012,01/18,156,30,0,10,2
U000012,01/19,176,14,2,10,4
U000012,01/20,227,20,2,10,0
U000012,01/21,89,10,4,0,1
U000012,01/22,86,37,4,8,4
U000012,01/23,48,31,8,11,3
U000012,01/24,98,19,0,4,0
U000012,01/25,154,24,8,14,2
U000012,01/26,235,5,1,4,3
U000012,01/27,163,33,4,10,2
U000012,01/28,52,17,8,0,3
U000012,01/29,231,23,5,11,1
U000013,11/01,106,11,4,14,2
U000013,11/02,83,39,6,5,3
U000013,11/03,82,25,0,14,3
U000013,11/04,140,33,1,11,1
U000013,11/05,151,20,7,9,0
U000013,11/06,114,12,4,10,1
U000013,11/07,83,23,4,14,3
U000013,11/08,215,10,7,4,0
U000013,11/09,157,21,0,9,4
U000013,11/10,133,24,6,11,0
U000013,11/11,82,5,0,9,2
U000013,11/12,57,8,3,9,4
U000013,11/13,205,23,3,5,4
U000013,11/14,86,19,7,7,3
U000013,11/15,62,6,9,3,2
U000013,11/16,206,39,5,14,0
U000013,11/17,218,38,0,5,2
U000013,11/18,103,28,0,6,4
U000013,11/19,159,18,7,4,4
U000013,11/20,81,9,3,1,3
U000013,11/21,100,9,6,14,4
U000013,11/22,179,23,5,10,0
U000013,11/23,53,11,5,1,2
U000013,11/24,123,26,5,7,1
U000013,11/25,59,18,3,7,1
U000013,11/26,162,21,1,8,4
U000013,11/27,115,15,4,3,4
U000013,11/28,204,24,5,6,2
U000013,11/29,222,31,0,6,0
U000013,11/30,83,29,0,1,0
U000013,12/01,187,14,9,8,3
U000013,12/02,212,35,0,8,1
U000013,12/03,233,33,7,3,4
U000013,12/04,228,33,1,14,1
U000013,12/05,217,19,2,8,2
U000013,12/06,97,23,0,3,1
U000013,12/07,69,24,7,13,0
U000013,12/08,205,9,7,8,4
U000013,12/09,226,9,6,10,4
U000013,12/10,133,21,9,1,4
U000013,12/11,88,22,4,12,4
U000013,12/12,142,35,8,3,4
U000013,12/13,230,22,8,11,2
U000013,12/14,161,33,6,8,3
U000013,12/15,229,32,0,3,1
U000013,12/16,130,36,2,1,4
U000013,12/17,50,33,5,5,4
U000013,12/18,122,7,1,1,0
U000013,12/19,106,23,3,14,2
U000013,12/20,95,38,6,3,1
U000013,12/21,223,8,1,1,2
U000013,12/22,79,33,0,10,4
U000013,12/23,109,12,5,1,1
U000013,12/24,113,6,9,6,0
U000013,12/25,222,6,9,1,3
U000013,12/26,73,17,7,9,3
U000013,12/27,229,29,2,12,2
U000013,12/28,57,20,9,5,1
U000013,12/29,115,16,3,13,1
U000013,12/30,222,28,8,5,4
U000013,12/31,226,20,8,2,4
U000013,01/01,93,32,2,1,3
U000013,01/02,208,29,4,5,4
U000013,01/03,142,9,3,6,3
U000013,01/04,193,7,0,3,2
U000013,01/05,113,26,8,5,4
U000013,01/06,237,38,5,14,4
U000013,01/07,59,17,3,9,3
U000013,01/08,187,5,7,0,4
U000013,01/09,170,28,7,13,0
U000013,01/10,98,23,6,14,4
U000013,01/11,234,29,9,10,4
U000013,01/12,165,34,8,0,1
U000013,01/13,158,29,9,0,4
U000013,01/14,72,6,1,1,3
U000013,01/15,118,21,7,1,3
U000013,01/16,118,8,4,6,3
U000013,01/17,97,34,1,5,3
U000013,01/18,186,37,3,0,1
U000013,01/19,74,34,6,6,1
U000013,01/20,131,17,3,7,3
U000013,01/21,36,29,8,10,4
U000013,01/22,235,15,1,6,2
U000013,01/23,68,34,1,1,2
U000013,01/24,201,37,4,11,2
U000013,01/25,238,23,6,12,4
U000013,01/26,196,25,2,2,1
U000013,01/27,203,9,5,8,3
U000013,01/28,199,18,7,11,0
U000013,01/29,90,5,5,6,0
U000014,11/01,163,15,7,3,2
U000014,11/02,169,5,4,12,4
U000014,11/03,92,34,7,7,0
U000014,11/04,231,17,8,6,0
U000014,11/05,99,6,1,12,0
U000014,11/06,150,36,2,6,2
U000014,11/07,124,19,0,7,3
U000014,11/08,92,28,4,1,2
U000014,11/09,215,13,0,1,3
U000014,11/10,49,22,7,8,0
U000014,11/11,112,20,2,11,3
U000014,11/12,141,5,1,12,0
U000014,11/13,51,34,6,4,3
U000014,11/14,137,12,3,4,4
U000014,11/15,87,20,2,8,3
U000014,11/16,78,25,5,7,4
U000014,11/17,86,11,5,4,4
U000014,11/18,57,5,2,10,4
U000014,11/19,38,10,0,0,3
U000014,11/20,193,12,4,9,2
U000014,11/21,223,13,9,10,1
U000014,11/22,164,34,4,10,2
U000014,11/23,87,32,4,10,0
U000014,11/24,54,38,5,11,4
U000014,11/25,204,5,3,0,4
U000014,11/26,191,15,1,8,1
U000014,11/27,122,26,8,1,3
U000014,11/28,93,31,9,0,1
U000014,11/29,233,9,4,1,0
U000014,11/30,96,7,1,10,2
U000014,12/01,210,27,4,14,2
U000014,12/02,144,16,8,5,2
U000014,12/03,202,34,4,13,2
U000014,12/04,171,14,2,7,4
U000014,12/05,129,14,6,14,3
U000014,12/06,87,11,6,7,3
U000014,12/07,38,16,1,6,4
U000014,12/08,175,39,9,7,4
U000014,12/09,107,37,6,9,3
U000014,12/10,196,10,3,6,3
U000014,12/11,120,30,0,5,0
U000014,12/12,52,18,4,0,1
U000014,12/13,236,15,9,12,4
U000014,12/14,227,20,5,6,3
U000014,12/15,41,39,0,14,0
U000014,12/16,98,12,3,10,0
U000014,12/17,92,24,5,14,2
U000014,12/18,153,38,1,4,0
U000014,12/19,219,38,4,6,0
U000014,12/20,149,10,8,13,2
U000014,12/21,80,15,4,0,3
U000014,12/22,125,26,6,5,0
U000014,12/23,32,19,0,9,0
U000014,12/24,153,34,9,2,3
U000014,12/25,52,30,5,6,0
U000014,12/26,98,27,8,13,2
U000014,12/27,166,12,5,7,3
U000014,12/28,191,19,9,1,0
U000014,12/29,54,38,0,14,0
U000014,12/30,81,7,8,13,1
U000014,12/31,126,35,9,12,4
U000014,01/01,237,14,6,4,1
U000014,01/02,44,10,6,10,3
U000014,01/03,188,7,6,12,4
U000014,01/04,64,36,0,10,0
U000014,01/05,180,14,8,0,2
U000014,01/06,143,5,2,9,2
U000014,01/07,218,36,9,9,4
U000014,01/08,159,30,6,3,0
U000014,01/09,148,32,8,6,3
U000014,01/10,110,34,6,10,1
U000014,01/11,225,30,9,9,3
U000014,01/12,119,6,9,3,3
U000014,01/13,42,32,2,7,2
U000014,01/14,43,37,6,10,2
U000014,01/15,32,9,9,6,1
U000014,01/16,124,35,3,9,4
U000014,01/17,225,21,6,0,4
U000014,01/18,101,36,6,3,4
U000014,01/19,83,25,1,12,0
U000014,01/20,185,31,6,12,0
U000014,01/21,167,31,5,1,0
U000014,01/22,114,38,2,13,3
U000014,01/23,106,22,3,14,3
U000014,01/24,164,29,3,10,4
U000014,01/25,212,16,0,1,2
U000014,01/26,98,37,9,10,4
U000014,01/27,44,12,2,8,4
U000014,01/28,236,21,2,12,4
U000014,01/29,115,37,7,3,3
U000015,11/01,81,11,0,10,1
U000015,11/02,206,18,3,8,3
U000015,11/03,97,27,6,7,4
U000015,11/04,202,18,7,5,4
U000015,11/05,208,15,3,9,2
U000015,11/06,35,29,2,3,3
U000015,11/07,164,8,6,10,1
U000015,11/08,228,11,6,2,3
U000015,11/09,102,32,8,4,3
U000015,11/10,170,25,9,2,2
U000015,11/11,97,14,0,9,0
U000015,11/12,237,28,0,6,1
U000015,11/13,170,36,2,2,1
U000015,11/14,51,28,7,6,0
U000015,11/15,125,7,8,12,3
U000015,11/16,111,30,7,0,1
U000015,11/17,100,32,1,8,2
U000015,11/18,168,5,4,13,4
U000015,11/19,96,5,2,1,3
U000015,11/20,208,35,9,1,3
U000015,11/21,193,18,2,13,2
U000015,11/22,69,17,8,6,0
U000015,11/23,104,27,4,13,2
U000015,11/24,96,37,5,1,4
U000015,11/25,182,32,5,3,1
U000015,11/26,111,21,9,6,1
U000015,11/27,187,12,5,6,3
U000015,11/28,51,18,3,11,2
U000015,11/29,52,38,4,10,4
U000015,11/30,93,23,3,3,4
U000015,12/01,192,33,7,0,3
U000015,12/02,215,32,0,11,0
U000015,12/03,63,16,9,9,3
U000015,12/04,112,31,0,4,0
U000015,12/05,183,25,4,7,3
U000015,12/06,42,29,0,5,4
U000015,12/07,71,16,1,0,0
U000015,12/08,238,5,8,4,0
U000015,12/09,180,6,3,1,0
U000015,12/10,55,5,6,2,0
U000015,12/11,173,7,7,0,3
U000015,12/12,72,32,5,3,3
U000015,12/13,106,5,2,12,4
U000015,12/14,209,16,6,1,1
U000015,12/15,204,12,0,5,0
U000015,12/16,221,15,6,5,3
U000015,12/17,157,9,2,14,0
U000015,12/18,199,21,8,2,0
U000015,12/19,142,8,0,4,2
U000015,12/20,117,32,7,14,2
U000015,12/21,92,29,5,11,2
U000015,12/22,221,35,3,11,2
U000015,12/23,228,7,5,7,4
U000015,12/24,207,12,0,2,0
U000015,12/25,111,28,5,1,0
U000015,12/26,217,35,5,14,4
U000015,12/27,89,10,7,4,0
U000015,12/28,207,32,3,13,1
U000015,12/29,55,7,5,10,1
U000015,12/30,174,39,6,13,1
U000015,12/31,34,14,2,7,2
U000015,01/01,83,11,5,7,4
U000015,01/02,150,6,5,11,3
U000015,01/03,57,26,1,1,3
U000015,01/04,193,37,4,4,1
U000015,01/05,145,34,8,8,3
U000015,01/06,235,33,6,11,3
U000015,01/07,212,11,2,3,4
U000015,01/08,50,21,5,12,2
U000015,01/09,96,12,5,9,0
U000015,01/10,191,25,5,8,4
U000015,01/11,88,24,1,6,4
U000015,01/12,135,19,2,2,0
U000015,01/13,139,27,5,5,2
U000015,01/14,126,31,2,14,4
U000015,01/15,140,25,5,9,3
U000015,01/16,121,37,7,14,1
U000015,01/17,188,32,8,3,2
U000015,01/18,238,22,5,6,2
U000015,01/19,227,13,9,3,4
U000015,01/20,44,6,0,2,3
U000015,01/21,232,14,7,14,0
U000015,01/22,166,26,5,13,2
U000015,01/23,205,38,2,10,1
U000015,01/24,128,35,0,2,4
U000015,01/25,96,29,8,14,3
U000015,01/26,40,21,0,14,3
U000015,01/27,130,35,4,13,1
U000015,01/28,128,26,5,0,0
U000015,01/29,227,28,6,11,1
U000016,11/01,198,32,5,7,1
U000016,11/02,153,25,6,8,2
U000016,11/03,195,29,9,6,1
U000016,11/04,180,18,5,4,1
U000016,11/05,157,22,0,14,4
U000016,11/06,159,26,1,11,1
U000016,11/07,87,35,5,11,2
U000016,11/08,115,9,5,14,2
U000016,11/09,204,21,9,12,2
U000016,11/10,109,34,3,7,4
U000016,11/11,103,35,1,14,0
U000016,11/12,68,24,1,7,2
U000016,11/13,133,31,4,1,3
U000016,11/14,53,39,7,4,3
U000016,11/15,167,11,7,9,0
U000016,11/16,82,33,4,9,0
U000016,11/17,88,24,2,5,1
U000016,11/18,80,19,6,9,3
U000016,11/19,202,25,2,4,1
U000016,11/20,136,38,0,0,3
U000016,11/21,202,6,9,6,3
U000016,11/22,110,35,4,11,4
U000016,11/23,229,8,3,2,0
U000016,11/24,185,30,5,1,4
U000016,11/25,201,26,7,14,3
U000016,11/26,129,20,2,6,3
U000016,11/27,156,13,2,7,3
U000016,11/28,210,13,8,5,3
U000016,11/29,34,39,9,8,4
U000016,11/30,198,38,9,1,0
U000016,12/01,56,6,0,11,1
U000016,12/02,224,8,2,12,0
U000016,12/03,195,13,5,8,3
U000016,12/04,126,7,2,2,3
U000016,12/05,207,17,4,14,0
U000016,12/06,89,35,6,0,0
U000016,12/07,204,39,4,11,4
U000016,12/08,228,35,4,6,2
U000016,12/09,209,5,4,14,3
U000016,12/10,218,22,4,1,0
U000016,12/11,89,37,3,10,3
U000016,12/12,220,22,2,14,4
U000016,12/13,57,5,3,13,2
U000016,12/14,92,15,3,10,2
U000016,12/15,230,33,4,2,3
U000016,12/16,67,26,5,12,2
U000016,12/17,152,19,5,1,2
U000016,12/18,88,17,3,14,2
U000016,12/19,39,25,9,2,3
U000016,12/20,207,21,1,13,1
U000016,12/21,47,19,4,2,1
U000016,12/22,170,19,1,4,3
U000016,12/23,236,16,5,1,0
U000016,12/24,228,30,8,12,0
U000016,12/25,164,24,2,0,3
U000016,12/26,206,27,0,10,4
U000016,12/27,44,7,4,2,4
U000016,12/28,230,27,6,8,1
U000016,12/29,215,37,9,3,0
U000016,12/30,35,20,4,13,2
U000016,12/31,176,34,5,0,3
U000016,01/01,168,30,6,4,1
U000016,01/02,173,17,8,2,1
U000016,01/03,156,8,0,1,1
U000016,01/04,112,20,9,6,0
U000016,01/05,33,6,9,1,3
U000016,01/06,157,32,1,1,3
U000016,01/07,96,18,7,10,1
U000016,01/08,155,35,9,6,1
U000016,01/09,52,16,6,1,4
U000016,01/10,220,24,1,13,0
U000016,01/11,70,20,3,3,4
U000016,01/12,227,39,5,7,1
U000016,01/13,203,21,2,7,2
U000016,01/14,111,8,7,9,4
U000016,01/15,54,14,4,12,1
U000016,01/16,64,31,7,1,0
U000016,01/17,39,26,3,5,2
U000016,01/18,82,19,3,10,4
U000016,01/19,52,10,0,5,1
U000016,01/20,200,13,7,1,3
U000016,01/21,135,28,5,7,3
U000016,01/22,98,30,8,5,2
U000016,01/23,75,26,9,9,2
U000016,01/24,39,34,7,11,4
U000016,01/25,142,29,7,9,0
U000016,01/26,200,8,7,10,0
U000016,01/27,215,17,7,8,3
U000016,01/28,196,12,6,6,0
U000016,01/29,49,29,7,1,1
U000017,11/01,168,33,3,7,3
U000017,11/02,155,16,4,1,2
U000017,11/03,97,38,0,0,4
U000017,11/04,118,36,7,6,1
U000017,11/05,190,9,1,8,0
U000017,11/06,236,26,9,3,0
U000017,11/07,83,22,0,9,1
U000017,11/08,217,17,3,8,2
U000017,11/09,107,23,7,13,2
U000017,11/10,149,29,5,12,0
U000017,11/11,215,38,8,12,2
U000017,11/12,62,29,1,2,0
U000017,11/13,200,17,4,12,3
U000017,11/14,179,8,5,14,4
U000017,11/15,111,15,8,9,0
U000017,11/16,142,22,9,11,0
U000017,11/17,183,9,5,13,4
U000017,11/18,39,9,4,13,4
U000017,11/19,166,39,2,13,3
U000017,11/20,32,33,5,7,2
U000017,11/21,147,32,5,12,4
U000017,11/22,220,30,6,6,0
U000017,11/23,134,21,8,10,0
U000017,11/24,44,15,2,8,0
U000017,11/25,129,14,9,5,3
U000017,11/26,114,33,9,4,4
U000017,11/27,141,33,0,6,3
U000017,11/28,201,23,8,10,1
U000017,11/29,93,13,0,11,2
U000017,11/30,178,14,2,6,2
U000017,12/01,150,13,4,11,0
U000017,12/02,75,14,9,1,4
U000017,12/03,171,23,4,5,3
U000017,12/04,157,23,4,14,4
U000017,12/05,185,36,9,11,0
U000017,12/06,76,34,5,5,4
U000017,12/07,195,15,7,14,2
U000017,12/08,232,34,8,0,0
U000017,12/09,128,14,5,3,3
U000017,12/10,203,30,5,0,1
U000017,12/11,88,24,2,7,0
U000017,12/12,100,26,3,10,4
U000017,12/13,59,35,2,8,1
U000017,12/14,168,31,9,3,3
U000017,12/15,136,37,2,10,4
U000017,12/16,136,20,3,8,3
U000017,12/17,110,33,3,13,4
U000017,12/18,89,6,3,4,1
U000017,12/19,202,33,6,12,1
U000017,12/20,203,14,1,12,0
U000017,12/21,220,24,7,3,1
U000017,12/22,47,33,9,1,0
U000017,12/23,100,19,4,12,0
U000017,12/24,232,32,1,13,1
U000017,12/25,92,24,3,2,3
U000017,12/26,218,27,5,2,1
U000017,12/27,171,5,3,10,4
U000017,12/28,128,11,3,13,3
U000017,12/29,207,16,5,2,4
U000017,12/30,225,12,4,5,0
U000017,12/31,110,24,6,7,2
U000017,01/01,234,5,5,13,3
U000017,01/02,43,27,2,4,0
U000017,01/03,91,35,4,4,4
U000017,01/04,83,8,1,12,4
U000017,01/05,200,13,6,11,3
U000017,01/06,139,12,3,14,2
U000017,01/07,120,7,3,7,3
U000017,01/08,199,32,2,3,0
U000017,01/09,221,27,3,5,2
U000017,01/10,159,11,2,6,1
U000017,01/11,183,24,0,3,1
U000017,01/12,137,30,0,5,2
U000017,01/13,70,18,0,2,2
U000017,01/14,106,8,4,3,3
U000017,01/15,134,25,0,6,1
U000017,01/16,48,5,9,6,1
U000017,01/17,55,17,6,10,2
U000017,01/18,220,19,3,8,4
U000017,01/19,96,39,1,11,3
U000017,01/20,198,23,2,12,1
U000017,01/21,60,28,0,11,3
U000017,01/22,150,15,0,9,3
U000017,01/23,30,22,6,12,0
U000017,01/24,55,21,5,3,0
U000017,01/25,122,27,7,4,3
U000017,01/26,228,15,3,10,2
U000017,01/27,171,7,8,2,2
U000017,01/28,193,27,5,14,0
U000017,01/29,91,22,3,3,3
U000018,11/01,186,38,8,5,2
U000018,11/02,214,27,2,14,1
U000018,11/03,188,39,1,4,4
U000018,11/04,177,22,4,3,1
U000018,11/05,93,5,9,9,2
U000018,11/06,231,15,0,0,3
U000018,11/07,124,11,2,12,0
U000018,11/08,128,11,3,4,0
U000018,11/09,32,16,2,13,4
U000018,11/10,113,14,1,8,4
U000018,11/11,212,12,9,9,3
U000018,11/12,114,29,1,7,1
U000018,11/13,203,25,6,12,0
U000018,11/14,162,14,3,1,3
U000018,11/15,194,6,1,5,0
U000018,11/16,194,31,9,12,4
U000018,11/17,238,15,0,9,1
U000018,11/18,153,39,1,0,0
