log_id,user_id,event_type,event_date,detail
LOG00000354,U000290,stage_clear,2024-08-25,"{""stage"": 78, ""stars"": 1}"
LOG00000355,U000112,cookie_upgrade,2024-08-26,{}
LOG00000356,U000440,pvp_battle,2024-07-02,"{""result"": ""lose""}"
LOG00000357,U000205,stage_clear,2024-07-27,"{""stage"": 247, ""stars"": 3}"
LOG00000358,U000786,gacha_pull,2024-08-08,"{""pull_type"": ""single"", ""got_epic"": 0}"
LOG00000359,U000043,guild_activity,2024-11-20,{}
LOG00000360,U000085,shop_purchase,2024-10-31,{}
LOG00000361,U000589,cookie_upgrade,2024-09-05,{}
LOG00000362,U000848,stage_clear,2024-10-04,"{""stage"": 388, ""stars"": 1}"
LOG00000363,U000143,cookie_upgrade,2024-10-30,{}
LOG00000364,U000961,guild_activity,2024-06-12,{}
LOG00000365,U000541,stage_clear,2024-06-05,"{""stage"": 391, ""stars"": 2}"
LOG00000366,U000798,guild_activity,2024-09-09,{}
LOG00000367,U000636,cookie_upgrade,2024-09-13,{}
LOG00000368,U000293,stage_clear,2024-10-08,"{""stage"": 480, ""stars"": 1}"
LOG00000369,U000554,stage_clear,2024-09-04,"{""stage"": 313, ""stars"": 3}"
LOG00000370,U000265,pvp_battle,2024-11-06,"{""result"": ""win""}"
LOG00000371,U000778,stage_clear,2024-09-04,"{""stage"": 233, ""stars"": 1}"
LOG00000372,U000139,stage_clear,2024-10-13,"{""stage"": 156, ""stars"": 1}"
LOG00000373,U000562,guild_activity,2024-10-10,{}
LOG00000374,U000818,guild_activity,2024-07-15,{}
LOG00000375,U000046,shop_purchase,2024-09-24,{}
LOG00000376,U000248,stage_clear,2024-09-16,"{""stage"": 125, ""stars"": 2}"
LOG00000377,U000229,stage_clear,2024-09-08,"{""stage"": 284, ""stars"": 3}"
LOG00000378,U000394,guild_activity,2024-07-12,{}
LOG00000379,U000693,cookie_upgrade,2024-10-22,{}
LOG00000380,U000148,guild_activity,2024-11-08,{}
LOG00000381,U000038,stage_clear,2024-07-01,"{""stage"": 29, ""stars"": 3}"
LOG00000382,U000532,pvp_battle,2024-08-06,"{""result"": ""lose""}"
LOG00000383,U000239,gacha_pull,2024-08-22,"{""pull_type"": ""single"", ""got_epic"": 0}"
LOG00000384,U000211,cookie_upgrade,2024-09-24,{}
LOG00000385,U000085,pvp_battle,2024-06-14,"{""result"": ""lose""}"
LOG00000386,U000861,stage_clear,2024-06-03,"{""stage"": 491, ""stars"": 2}"
LOG00000387,U000498,pvp_battle,2024-07-11,"{""result"": ""win""}"
LOG00000388,U000241,stage_clear,2024-08-02,"{""stage"": 310, ""stars"": 3}"
LOG00000389,U000298,stage_clear,2024-08-09,"{""stage"": 369, ""stars"": 3}"
LOG00000390,U000536,shop_purchase,2024-10-01,{}
LOG00000391,U000222,pvp_battle,2024-08-05,"{""result"": ""lose""}"
LOG00000392,U000345,pvp_battle,2024-11-11,"{""result"": ""win""}"
LOG00000393,U000501,guild_activity,2024-09-19,{}
LOG00000394,U000337,pvp_battle,2024-10-01,"{""result"": ""lose""}"
LOG00000395,U000367,gacha_pull,2024-09-05,"{""pull_type"": ""ten_pull"", ""got_epic"": 0}"
LOG00000396,U000951,pvp_battle,2024-10-01,"{""result"": ""win""}"
LOG00000397,U000964,cookie_upgrade,2024-06-17,{}
LOG00000398,U000377,cookie_upgrade,2024-11-16,{}
LOG00000399,U000816,guild_activity,2024-08-04,{}
LOG00000400,U000819,gacha_pull,2024-06-14,"{""pull_type"": ""ten_pull"", ""got_epic"": 0}"
LOG00000401,U000119,stage_clear,2024-06-26,"{""stage"": 249, ""stars"": 3}"
LOG00000402,U000982,pvp_battle,2024-11-01,"{""result"": ""win""}"
LOG00000403,U000387,pvp_battle,2024-10-15,"{""result"": ""lose""}"
LOG00000404,U000171,stage_clear,2024-09-21,"{""stage"": 359, ""stars"": 1}"
LOG00000405,U000059,guild_activity,2024-09-01,{}
LOG00000406,U000744,shop_purchase,2024-08-23,{}
LOG00000407,U000979,guild_activity,2024-10-10,{}
LOG00000408,U000133,guild_activity,2024-06-24,{}
LOG00000409,U000839,guild_activity,2024-10-21,{}
LOG00000410,U000152,stage_clear,2024-09-11,"{""stage"": 461, ""stars"": 1}"
LOG00000411,U000423,gacha_pull,2024-08-06,"{""pull_type"": ""single"", ""got_epic"": 0}"
LOG00000412,U000916,guild_activity,2024-11-26,{}
LOG00000413,U000462,stage_clear,2024-11-12,"{""stage"": 370, ""stars"": 2}"
LOG00000414,U000221,gacha_pull,2024-10-22,"{""pull_type"": ""ten_pull"", ""got_epic"": 1}"
LOG00000415,U000006,cookie_upgrade,2024-08-23,{}
LOG00000416,U000389,gacha_pull,2024-09-12,"{""pull_type"": ""single"", ""got_epic"": 0}"
LOG00000417,U000097,gacha_pull,2024-06-28,"{""pull_type"": ""ten_pull"", ""got_epic"": 0}"
LOG00000418,U000546,stage_clear,2024-08-05,"{""stage"": 20, ""stars"": 1}"
LOG00000419,U000660,guild_activity,2024-09-11,{}
LOG00000420,U000109,cookie_upgrade,2024-11-07,{}
LOG00000421,U000880,stage_clear,2024-08-12,"{""stage"": 462, ""stars"": 2}"
LOG00000422,U000402,guild_activity,2024-07-26,{}
LOG00000423,U000487,stage_clear,2024-06-05,"{""stage"": 145, ""stars"": 1}"
LOG00000424,U000334,stage_clear,2024-11-13,"{""stage"": 212, ""stars"": 1}"
LOG00000425,U000013,guild_activity,2024-06-23,{}
LOG00000426,U000524,cookie_upgrade,2024-09-26,{}
LOG00000427,U000358,stage_clear,2024-06-20,"{""stage"": 428, ""stars"": 1}"
LOG00000428,U000174,cookie_upgrade,2024-06-06,{}
LOG00000429,U000662,stage_clear,2024-06-15,"{""stage"": 343, ""stars"": 2}"
LOG00000430,U000801,stage_clear,2024-11-01,"{""stage"": 174, ""stars"": 3}"
LOG00000431,U000684,stage_clear,2024-06-12,"{""stage"": 26, ""stars"": 3}"
LOG00000432,U000617,shop_purchase,2024-10-09,{}
LOG00000433,U000375,stage_clear,2024-06-10,"{""stage"": 269, ""stars"": 3}"
LOG00000434,U000383,cookie_upgrade,2024-06-26,{}
LOG00000435,U000747,guild_activity,2024-07-06,{}
LOG00000436,U000270,gacha_pull,2024-10-29,"{""pull_type"": ""ten_pull"", ""got_epic"": 1}"
LOG00000437,U000003,gacha_pull,2024-06-24,"{""pull_type"": ""ten_pull"", ""got_epic"": 0}"
LOG00000438,U000517,stage_clear,2024-08-08,"{""stage"": 101, ""stars"": 2}"
LOG00000439,U000953,pvp_battle,2024-08-25,"{""result"": ""lose""}"
LOG00000440,U000387,guild_activity,2024-08-23,{}
LOG00000441,U000001,stage_clear,2024-08-30,"{""stage"": 182, ""stars"": 3}"
LOG00000442,U000177,stage_clear,2024-08-01,"{""stage"": 124, ""stars"": 2}"
LOG00000443,U000318,stage_clear,2024-11-18,"{""stage"": 267, ""stars"": 1}"
LOG00000444,U000104,cookie_upgrade,2024-07-22,{}
LOG00000445,U000312,stage_clear,2024-10-09,"{""stage"": 138, ""stars"": 2}"
LOG00000446,U000330,shop_purchase,2024-09-26,{}
LOG00000447,U000191,stage_clear,2024-06-30,"{""stage"": 223, ""stars"": 1}"
LOG00000448,U000754,stage_clear,2024-06-29,"{""stage"": 232, ""stars"": 3}"
LOG00000449,U000641,pvp_battle,2024-08-11,"{""result"": ""lose""}"
LOG00000450,U000774,shop_purchase,2024-10-26,{}
LOG00000451,U000734,guild_activity,2024-07-23,{}
LOG00000452,U000721,gacha_pull,2024-11-16,"{""pull_type"": ""ten_pull"", ""got_epic"": 0}"
LOG00000453,U000284,gacha_pull,2024-09-01,"{""pull_type"": ""single"", ""got_epic"": 1}"
LOG00000454,U000044,pvp_battle,2024-06-02,"{""result"": ""lose""}"
LOG00000455,U000562,cookie_upgrade,2024-07-21,{}
LOG00000456,U000892,pvp_battle,2024-09-24,"{""result"": ""win""}"
LOG00000457,U000603,stage_clear,2024-06-02,"{""stage"": 349, ""stars"": 3}"
LOG00000458,U000396,gacha_pull,2024-08-16,"{""pull_type"": ""ten_pull"", ""got_epic"": 0}"
LOG00000459,U000226,pvp_battle,2024-11-26,"{""result"": ""lose""}"
LOG00000460,U000973,gacha_pull,2024-08-06,"{""pull_type"": ""single"", ""got_epic"": 0}"
LOG00000461,U000388,pvp_battle,2024-10-25,"{""result"": ""lose""}"
LOG00000462,U000089,pvp_battle,2024-10-10,"{""result"": ""lose""}"
LOG00000463,U000708,cookie_upgrade,2024-09-21,{}
LOG00000464,U000048,stage_clear,2024-10-30,"{""stage"": 439, ""stars"": 2}"
LOG00000465,U000195,stage_clear,2024-06-20,"{""stage"": 208, ""stars"": 3}"
LOG00000466,U000606,gacha_pull,2024-06-27,"{""pull_type"": ""ten_pull"", ""got_epic"": 0}"
LOG00000467,U000423,cookie_upgrade,2024-08-29,{}
LOG00000468,U000493,stage_clear,2024-07-04,"{""stage"": 421, ""stars"": 2}"
LOG00000469,U000678,stage_clear,2024-11-14,"{""stage"": 16, ""stars"": 3}"
LOG00000470,U000521,pvp_battle,2024-06-06,"{""result"": ""lose""}"
LOG00000471,U000632,stage_clear,2024-09-16,"{""stage"": 138, ""stars"": 3}"
LOG00000472,U000156,pvp_battle,2024-08-07,"{""result"": ""lose""}"
LOG00000473,U000196,gacha_pull,2024-11-12,"{""pull_type"": ""ten_pull"", ""got_epic"": 0}"
LOG00000474,U000216,cookie_upgrade,2024-09-26,{}
LOG00000475,U000114,gacha_pull,2024-06-28,"{""pull_type"": ""ten_pull"", ""got_epic"": 0}"
LOG00000476,U000312,shop_purchase,2024-11-20,{}
LOG00000477,U000490,guild_activity,2024-10-26,{}
LOG00000478,U000226,gacha_pull,2024-06-18,"{""pull_type"": ""ten_pull"", ""got_epic"": 0}"
LOG00000479,U000076,guild_activity,2024-08-29,{}
LOG00000480,U000566,cookie_upgrade,2024-06-05,{}
LOG00000481,U000178,stage_clear,2024-07-01,"{""stage"": 396, ""stars"": 1}"
LOG00000482,U000505,shop_purchase,2024-06-17,{}
LOG00000483,U000632,cookie_upgrade,2024-11-21,{}
LOG00000484,U000239,guild_activity,2024-08-08,{}
LOG00000485,U000185,gacha_pull,2024-07-07,"{""pull_type"": ""ten_pull"", ""got_epic"": 1}"
LOG00000486,U000581,pvp_battle,2024-11-13,"{""result"": ""lose""}"
LOG00000487,U000950,stage_clear,2024-08-26,"{""stage"": 48, ""stars"": 1}"
LOG00000488,U000885,stage_clear,2024-08-21,"{""stage"": 352, ""stars"": 2}"
LOG00000489,U000370,stage_clear,2024-10-29,"{""stage"": 79, ""stars"": 1}"
LOG00000490,U000802,stage_clear,2024-10-25,"{""stage"": 231, ""stars"": 2}"
LOG00000491,U000617,stage_clear,2024-09-15,"{""stage"": 35, ""stars"": 3}"
LOG00000492,U000036,stage_clear,2024-09-27,"{""stage"": 328, ""stars"": 3}"
LOG00000493,U000423,pvp_battle,2024-06-11,"{""result"": ""lose""}"
LOG00000494,U000757,stage_clear,2024-08-10,"{""stage"": 498, ""stars"": 3}"
LOG00000495,U000839,cookie_upgrade,2024-07-08,{}
LOG00000496,U000969,stage_clear,2024-08-06,"{""stage"": 445, ""stars"": 3}"
LOG00000497,U000902,shop_purchase,2024-11-15,{}
LOG00000498,U000949,stage_clear,2024-11-26,"{""stage"": 57, ""stars"": 3}"
LOG00000499,U000797,cookie_upgrade,2024-10-16,{}
LOG00000500,U000279,shop_purchase,2024-10-26,{}
LOG00000501,U000205,gacha_pull,2024-10-30,"{""pull_type"": ""single"", ""got_epic"": 0}"
LOG00000502,U000522,stage_clear,2024-06-14,"{""stage"": 346, ""stars"": 3}"
LOG00000503,U000069,pvp_battle,2024-08-02,"{""result"": ""lose""}"
LOG00000504,U000324,shop_purchase,2024-10-31,{}
LOG00000505,U000887,pvp_battle,2024-06-28,"{""result"": ""win""}"
LOG00000506,U000066,pvp_battle,2024-09-04,"{""result"": ""win""}"
LOG00000507,U000642,stage_clear,2024-09-17,"{""stage"": 120, ""stars"": 3}"
LOG00000508,U000379,stage_clear,2024-09-18,"{""stage"": 299, ""stars"": 1}"
LOG00000509,U000850,cookie_upgrade,2024-10-31,{}
LOG00000510,U000262,stage_clear,2024-08-12,"{""stage"": 225, ""stars"": 3}"
LOG00000511,U000437,cookie_upgrade,2024-08-23,{}
LOG00000512,U000470,pvp_battle,2024-11-04,"{""result"": ""lose""}"
LOG00000513,U000380,stage_clear,2024-08-22,"{""stage"": 76, ""stars"": 3}"
LOG00000514,U000528,shop_purchase,2024-11-05,{}
LOG00000515,U000093,gacha_pull,2024-11-06,"{""pull_type"": ""single"", ""got_epic"": 0}"
LOG00000516,U000967,pvp_battle,2024-11-19,"{""result"": ""win""}"
LOG00000517,U000740,pvp_battle,2024-10-02,"{""result"": ""win""}"
LOG00000518,U000103,gacha_pull,2024-10-16,"{""pull_type"": ""single"", ""got_epic"": 0}"
LOG00000519,U000350,shop_purchase,2024-07-30,{}
LOG00000520,U000103,gacha_pull,2024-08-31,"{""pull_type"": ""ten_pull"", ""got_epic"": 0}"
LOG00000521,U000920,stage_clear,2024-09-02,"{""stage"": 472, ""stars"": 2}"
LOG00000522,U000870,gacha_pull,2024-07-13,"{""pull_type"": ""ten_pull"", ""got_epic"": 0}"
LOG00000523,U000206,guild_activity,2024-07-21,{}
LOG00000524,U000052,shop_purchase,2024-07-28,{}
LOG00000525,U000704,stage_clear,2024-09-24,"{""stage"": 103, ""stars"": 2}"
LOG00000526,U000673,stage_clear,2024-11-05,"{""stage"": 410, ""stars"": 3}"
LOG00000527,U000463,guild_activity,2024-08-05,{}
LOG00000528,U000659,pvp_battle,2024-09-19,"{""result"": ""win""}"
LOG00000529,U000174,stage_clear,2024-06-26,"{""stage"": 65, ""stars"": 3}"
LOG00000530,U000394,stage_clear,2024-07-07,"{""stage"": 275, ""stars"": 2}"
LOG00000531,U000627,stage_clear,2024-08-07,"{""stage"": 300, ""stars"": 3}"
LOG00000532,U000461,stage_clear,2024-10-21,"{""stage"": 11, ""stars"": 3}"
LOG00000533,U000557,stage_clear,2024-07-27,"{""stage"": 104, ""stars"": 1}"
LOG00000534,U000083,stage_clear,2024-09-03,"{""stage"": 59, ""stars"": 3}"
LOG00000535,U000725,stage_clear,2024-08-22,"{""stage"": 324, ""stars"": 2}"
LOG00000536,U000422,pvp_battle,2024-06-04,"{""result"": ""lose""}"
LOG00000537,U000488,cookie_upgrade,2024-11-18,{}
LOG00000538,U000931,gacha_pull,2024-06-29,"{""pull_type"": ""single"", ""got_epic"": 0}"
LOG00000539,U000615,stage_clear,2024-10-03,"{""stage"": 310, ""stars"": 3}"
LOG00000540,U000528,pvp_battle,2024-07-17,"{""result"": ""lose""}"
LOG00000541,U000081,stage_clear,2024-07-12,"{""stage"": 198, ""stars"": 2}"
LOG00000542,U000928,gacha_pull,2024-06-25,"{""pull_type"": ""ten_pull"", ""got_epic"": 0}"
LOG00000543,U000594,cookie_upgrade,2024-11-12,{}
LOG00000544,U000644,cookie_upgrade,2024-08-09,{}
LOG00000545,U000869,guild_activity,2024-07-27,{}
LOG00000546,U000245,gacha_pull,2024-09-12,"{""pull_type"": ""ten_pull"", ""got_epic"": 0}"
LOG00000547,U000801,stage_clear,2024-10-25,"{""stage"": 10, ""stars"": 3}"
LOG00000548,U000154,gacha_pull,2024-06-02,"{""pull_type"": ""ten_pull"", ""got_epic"": 0}"
LOG00000549,U000684,stage_clear,2024-11-14,"{""stage"": 245, ""stars"": 2}"
LOG00000550,U000265,pvp_battle,2024-09-29,"{""result"": ""win""}"
LOG00000551,U000099,cookie_upgrade,2024-10-09,{}
LOG00000552,U000092,stage_clear,2024-10-07,"{""stage"": 80, ""stars"": 3}"
LOG00000553,U000739,stage_clear,2024-06-08,"{""stage"": 278, ""stars"": 3}"
LOG00000554,U000358,pvp_battle,2024-07-15,"{""result"": ""win""}"
LOG00000555,U000783,gacha_pull,2024-11-03,"{""pull_type"": ""ten_pull"", ""got_epic"": 1}"
LOG00000556,U000682,stage_clear,2024-09-11,"{""stage"": 4, ""stars"": 3}"
LOG00000557,U000046,gacha_pull,2024-08-27,"{""pull_type"": ""ten_pull"", ""got_epic"": 0}"
LOG00000558,U000247,gacha_pull,2024-11-26,"{""pull_type"": ""ten_pull"", ""got_epic"": 1}"
LOG00000559,U000869,guild_activity,2024-11-11,{}
LOG00000560,U000255,pvp_battle,2024-08-22,"{""result"": ""win""}"
LOG00000561,U000021,stage_clear,2024-09-26,"{""stage"": 332, ""stars"": 3}"
LOG00000562,U000581,guild_activity,2024-06-29,{}
LOG00000563,U000090,gacha_pull,2024-06-03,"{""pull_type"": ""ten_pull"", ""got_epic"": 0}"
LOG00000564,U000234,shop_purchase,2024-09-14,{}
LOG00000565,U000068,cookie_upgrade,2024-07-29,{}
LOG00000566,U000534,pvp_battle,2024-11-05,"{""result"": ""lose""}"
LOG00000567,U000900,stage_clear,2024-11-17,"{""stage"": 340, ""stars"": 3}"
LOG00000568,U000589,pvp_battle,2024-06-02,"{""result"": ""lose""}"
LOG00000569,U000149,pvp_battle,2024-07-07,"{""result"": ""win""}"
LOG00000570,U000150,pvp_battle,2024-11-11,"{""result"": ""lose""}"
LOG00000571,U000652,stage_clear,2024-06-12,"{""stage"": 484, ""stars"": 2}"
LOG00000572,U000357,stage_clear,2024-06-09,"{""stage"": 51, ""stars"": 3}"
LOG00000573,U000343,stage_clear,2024-07-19,"{""stage"": 14, ""stars"": 3}"
LOG00000574,U000233,stage_clear,2024-06-16,"{""stage"": 212, ""stars"": 3}"
LOG00000575,U000993,stage_clear,2024-08-30,"{""stage"": 224, ""stars"": 1}"
LOG00000576,U000466,cookie_upgrade,2024-06-23,{}
LOG00000577,U000035,pvp_battle,2024-08-31,"{""result"": ""win""}"
LOG00000578,U000186,shop_purchase,2024-07-15,{}
LOG00000579,U000717,stage_clear,2024-09-02,"{""stage"": 36, ""stars"": 1}"
LOG00000580,U000846,cookie_upgrade,2024-06-08,{}
LOG00000581,U000722,stage_clear,2024-07-23,"{""stage"": 431, ""stars"": 2}"
LOG00000582,U000085,stage_clear,2024-10-30,"{""stage"": 401, ""stars"": 2}"
LOG00000583,U000160,guild_activity,2024-10-04,{}
LOG00000584,U000145,guild_activity,2024-09-28,{}
LOG00000585,U000230,gacha_pull,2024-08-24,"{""pull_type"": ""single"", ""got_epic"": 1}"
LOG00000586,U000353,gacha_pull,2024-11-15,"{""pull_type"": ""ten_pull"", ""got_epic"": 0}"
LOG00000587,U000691,cookie_upgrade,2024-10-14,{}
LOG00000588,U000899,pvp_battle,2024-06-06,"{""result"": ""win""}"
LOG00000589,U000533,cookie_upgrade,2024-08-04,{}
LOG00000590,U000434,cookie_upgrade,2024-07-06,{}
LOG00000591,U000444,pvp_battle,2024-08-14,"{""result"": ""win""}"
LOG00000592,U000969,guild_activity,2024-11-18,{}
LOG00000593,U000602,pvp_battle,2024-07-14,"{""result"": ""win""}"
LOG00000594,U000179,stage_clear,2024-09-10,"{""stage"": 2, ""stars"": 3}"
LOG00000595,U000851,cookie_upgrade,2024-11-03,{}
LOG00000596,U000675,pvp_battle,2024-07-16,"{""result"": ""lose""}"
LOG00000597,U000308,shop_purchase,2024-10-23,{}
LOG00000598,U000772,stage_clear,2024-08-02,"{""stage"": 448, ""stars"": 1}"
LOG00000599,U000268,gacha_pull,2024-09-08,"{""pull_type"": ""single"", ""got_epic"": 0}"
LOG00000600,U000018,stage_clear,2024-10-27,"{""stage"": 366, ""stars"": 1}"
LOG00000601,U000610,stage_clear,2024-11-03,"{""stage"": 273, ""stars"": 1}"
LOG00000602,U000109,pvp_battle,2024-08-14,"{""result"": ""win""}"
LOG00000603,U000257,stage_clear,2024-07-03,"{""stage"": 492, ""stars"": 1}"
LOG00000604,U000302,guild_activity,2024-08-14,{}
LOG00000605,U000941,stage_clear,2024-07-15,"{""stage"": 291, ""stars"": 2}"
LOG00000606,U000809,stage_clear,2024-06-03,"{""stage"": 214, ""stars"": 1}"
LOG00000607,U000201,cookie_upgrade,2024-11-11,{}
LOG00000608,U000522,stage_clear,2024-09-13,"{""stage"": 188, ""stars"": 3}"
LOG00000609,U000700,stage_clear,2024-09-21,"{""stage"": 440, ""stars"": 3}"
LOG00000610,U000224,stage_clear,2024-10-21,"{""stage"": 245, ""stars"": 3}"
LOG00000611,U000123,pvp_battle,2024-06-10,"{""result"": ""lose""}"
LOG00000612,U000387,guild_activity,2024-09-15,{}
LOG00000613,U000207,stage_clear,2024-10-11,"{""stage"": 314, ""stars"": 1}"
LOG00000614,U000016,stage_clear,2024-06-13,"{""stage"": 469, ""stars"": 2}"
LOG00000615,U000917,pvp_battle,2024-09-13,"{""result"": ""win""}"
LOG00000616,U000990,cookie_upgrade,2024-07-23,{}
LOG00000617,U000521,gacha_pull,2024-06-24,"{""pull_type"": ""ten_pull"", ""got_epic"": 0}"
LOG00000618,U000600,gacha_pull,2024-08-15,"{""pull_type"": ""ten_pull"", ""got_epic"": 0}"
LOG00000619,U000333,guild_activity,2024-11-16,{}
LOG00000620,U000256,pvp_battle,2024-10-21,"{""result"": ""win""}"
LOG00000621,U000807,stage_clear,2024-11-07,"{""stage"": 422, ""stars"": 2}"
LOG00000622,U000246,cookie_upgrade,2024-07-28,{}
LOG00000623,U000481,pvp_battle,2024-08-18,"{""result"": ""lose""}"
LOG00000624,U000342,guild_activity,2024-08-18,{}
LOG00000625,U000649,gacha_pull,2024-06-07,"{""pull_type"": ""ten_pull"", ""got_epic"": 0}"
LOG00000626,U000494,guild_activity,2024-09-15,{}
LOG00000627,U000544,gacha_pull,2024-07-11,"{""pull_type"": ""ten_pull"", ""got_epic"": 0}"
LOG00000628,U000354,gacha_pull,2024-09-09,"{""pull_type"": ""ten_pull"", ""got_epic"": 0}"
LOG00000629,U000193,guild_activity,2024-11-08,{}
LOG00000630,U000369,stage_clear,2024-08-22,"{""stage"": 363, ""stars"": 1}"
LOG00000631,U000343,pvp_battle,2024-09-11,"{""result"": ""lose""}"
LOG00000632,U000557,cookie_upgrade,2024-08-26,{}
LOG00000633,U000980,stage_clear,2024-08-01,"{""stage"": 229, ""stars"": 2}"
LOG00000634,U000438,cookie_upgrade,2024-07-01,{}
LOG00000635,U000584,stage_clear,2024-09-18,"{""stage"": 77, ""stars"": 3}"
LOG00000636,U000155,stage_clear,2024-06-15,"{""stage"": 315, ""stars"": 3}"
LOG00000637,U000384,pvp_battle,2024-10-30,"{""result"": ""win""}"
LOG00000638,U000526,gacha_pull,2024-09-21,"{""pull_type"": ""ten_pull"", ""got_epic"": 0}"
LOG00000639,U000392,stage_clear,2024-08-15,"{""stage"": 162, ""stars"": 2}"
LOG00000640,U000424,stage_clear,2024-07-16,"{""stage"": 138, ""stars"": 3}"
LOG00000641,U000073,guild_activity,2024-09-13,{}
LOG00000642,U000546,guild_activity,2024-09-06,{}
LOG00000643,U000211,stage_clear,2024-10-22,"{""stage"": 306, ""stars"": 1}"
LOG00000644,U000978,cookie_upgrade,2024-07-10,{}
LOG00000645,U000793,stage_clear,2024-07-23,"{""stage"": 299, ""stars"": 2}"
LOG00000646,U000306,stage_clear,2024-06-11,"{""stage"": 479, ""stars"": 1}"
LOG00000647,U000095,cookie_upgrade,2024-06-16,{}
LOG00000648,U000526,gacha_pull,2024-06-21,"{""pull_type"": ""single"", ""got_epic"": 0}"
LOG00000649,U000692,pvp_battle,2024-09-16,"{""result"": ""lose""}"
LOG00000650,U000910,stage_clear,2024-08-05,"{""stage"": 399, ""stars"": 3}"
LOG00000651,U000285,stage_clear,2024-08-14,"{""stage"": 484, ""stars"": 3}"
LOG00000652,U000044,shop_purchase,2024-11-20,{}
LOG00000653,U000678,stage_clear,2024-10-24,"{""stage"": 321, ""stars"": 3}"
LOG00000654,U000360,guild_activity,2024-08-25,{}
LOG00000655,U000268,stage_clear,2024-08-10,"{""stage"": 45, ""stars"": 2}"
LOG00000656,U000583,shop_purchase,2024-06-10,{}
LOG00000657,U000517,gacha_pull,2024-10-28,"{""pull_type"": ""ten_pull"", ""got_epic"": 0}"
LOG00000658,U000395,pvp_battle,2024-07-21,"{""result"": ""lose""}"
LOG00000659,U000381,cookie_upgrade,2024-07-23,{}
LOG00000660,U000061,pvp_battle,2024-06-16,"{""result"": ""win""}"
LOG00000661,U000505,pvp_battle,2024-10-07,"{""result"": ""win""}"
LOG00000662,U000759,gacha_pull,2024-10-20,"{""pull_type"": ""ten_pull"", ""got_epic"": 0}"
LOG00000663,U000328,cookie_upgrade,2024-07-06,{}
LOG00000664,U000556,pvp_battle,2024-11-23,"{""result"": ""win""}"
LOG00000665,U000191,stage_clear,2024-08-27,"{""stage"": 204, ""stars"": 3}"
LOG00000666,U000296,gacha_pull,2024-08-28,"{""pull_type"": ""ten_pull"", ""got_epic"": 0}"
LOG00000667,U000763,shop_purchase,2024-09-03,{}
LOG00000668,U000681,pvp_battle,2024-08-16,"{""result"": ""lose""}"
LOG00000669,U000633,stage_clear,2024-07-22,"{""stage"": 52, ""stars"": 3}"
LOG00000670,U000106,stage_clear,2024-10-17,"{""stage"": 317, ""stars"": 1}"
LOG00000671,U000124,shop_purchase,2024-06-23,{}
LOG00000672,U000368,shop_purchase,2024-09-27,{}
LOG00000673,U000321,stage_clear,2024-08-28,"{""stage"": 384, ""stars"": 3}"
